"Invoice_Number","Line_Item_Number","Customer_Number","Invoice_Date","Transaction_Type","Product_Number","Product_Class","Quantity_Sold","Sale_Price","Sales_Tax","Total_Amount"
"18207","03","376005","01/12/2016","IN","052484405","05",25,5.69,6.76,149.01
"18207","04","376005","01/12/2016","IN","052484415","05",7,6.64,2.21,48.69
"18207","05","376005","01/12/2016","IN","080101018","08",22,0.50,0.52,11.52
"18207","06","376005","01/12/2016","IN","080123438","08",19,3.12,2.82,62.10
"18207","07","376005","01/12/2016","IN","080435438","08",36,51.98,88.89,1960.17
"18207","08","376005","01/12/2016","IN","024128812","02",17,2.95,2.38,52.53
"18207","09","376005","01/12/2016","IN","060221506","06",36,12.99,22.21,489.85
"18207","10","376005","01/12/2016","IN","040225014","04",25,10.98,13.04,287.54
"18207","11","376005","01/12/2016","IN","030414313","03",23,59.98,65.53,1445.07
"18210","01","230575","01/12/2016","IN","030303403","03",29,5.29,7.87,161.28
"18210","02","230575","01/12/2016","IN","040240664","04",36,39.98,73.84,1513.12
"18210","03","230575","01/12/2016","IN","040241314","04",74,25.98,98.62,2021.14
"18210","04","230575","01/12/2016","IN","030364163","03",37,69.98,132.83,2722.09
"18210","05","230575","01/12/2016","IN","030303343","03",33,12.98,21.97,450.31
"18210","06","230575","01/12/2016","IN","010226620","01",33,16.00,27.09,555.09
"18210","07","230575","01/12/2016","IN","010155150","01",30,12.99,19.99,409.69
"18210","08","230575","01/12/2016","IN","052720305","05",32,50.00,82.08,1682.08
"18210","09","230575","01/12/2016","IN","080123968","08",37,3.02,5.73,117.47
"18210","10","230575","01/12/2016","IN","024133112","02",21,13.93,15.01,307.54
"18210","11","230575","01/12/2016","IN","024128932","02",37,3.85,7.31,149.76
"18210","12","230575","01/12/2016","IN","090506331","09",11,11.03,6.22,127.55
"18210","13","230575","01/12/2016","IN","023973042","02",12,4.80,2.95,60.55
"18210","14","230575","01/12/2016","IN","023903712","02",20,14.95,15.34,314.34
"18210","15","230575","01/12/2016","IN","060102116","06",12,34.83,21.44,439.40
"18210","16","230575","01/12/2016","IN","030412553","03",20,15.99,16.41,336.21
"18210","17","230575","01/12/2016","IN","030322303","03",5,2.28,0.58,11.98
"18210","18","230575","01/12/2016","IN","030324883","03",37,14.98,28.43,582.69
"18210","19","230575","01/12/2016","IN","030302303","03",26,54.95,73.29,1501.99
"18210","20","230575","01/12/2016","IN","090501541","09",31,5.97,9.49,194.56
"18210","21","230575","01/12/2016","IN","090010011","09",32,0.99,1.63,33.31
"18210","22","230575","01/12/2016","IN","010119040","01",37,13.99,26.55,544.18
"18210","23","230575","01/12/2016","IN","010311990","01",29,3.99,5.94,121.65
"18210","24","230575","01/12/2016","IN","010631140","01",13,3.59,2.39,49.06
"18210","25","230575","01/12/2016","IN","052208805","05",26,8.00,10.67,218.67
"18210","26","230575","01/12/2016","IN","080102918","08",25,0.44,0.56,11.56
"18210","27","230575","01/12/2016","IN","060200306","06",72,16.98,62.72,1285.28
"18210","28","230575","01/12/2016","IN","060221506","06",36,12.99,23.99,491.63
"18211","01","516372","01/13/2016","IN","040225934","04",17,6.97,8.59,127.08
"18211","02","516372","01/13/2016","IN","090501551","09",23,2.99,4.99,73.76
"18211","03","516372","01/13/2016","IN","090507811","09",30,16.98,36.93,546.33
"18211","04","516372","01/13/2016","IN","090081001","09",23,79.50,132.57,1961.07
"18211","05","516372","01/13/2016","IN","010134420","01",31,3.98,8.95,132.33
"18211","06","516372","01/13/2016","IN","052720615","05",20,49.88,72.33,1069.93
"18211","07","516372","01/13/2016","IN","080106218","08",35,2.98,7.56,111.86
"18211","08","516372","01/13/2016","IN","080512778","08",35,46.87,118.93,1759.38
"18211","09","516372","01/13/2016","IN","060221496","06",30,13.05,28.38,419.88
"18211","10","516372","01/13/2016","IN","060221506","06",36,12.99,33.90,501.54
"18211","11","516372","01/13/2016","IN","030934423","03",27,7.79,15.25,225.58
"18211","12","516372","01/13/2016","IN","040225014","04",25,10.98,19.90,294.40
"18211","13","516372","01/13/2016","IN","030303343","03",33,12.98,31.05,459.39
"18211","14","516372","01/13/2016","IN","070104677","07",16,9.99,11.59,171.43
"18211","15","516372","01/13/2016","IN","030309373","03",30,16.98,36.93,546.33
"18211","16","516372","01/13/2016","IN","090069591","09",21,52.98,80.66,1193.24
"18211","17","516372","01/13/2016","IN","052204515","05",28,10.00,20.30,300.30
"18211","18","516372","01/13/2016","IN","080123968","08",37,3.02,8.10,119.84
"18211","19","516372","01/13/2016","IN","024121332","02",12,3.70,3.22,47.62
"18211","20","516372","01/13/2016","IN","030324883","03",37,14.98,40.18,594.44
"18212","01","113236","01/14/2016","IN","030303343","03",33,12.98,31.05,459.39
"18212","02","113236","01/14/2016","IN","024112162","02",13,6.49,6.12,90.49
"18212","03","113236","01/14/2016","IN","060100316","06",19,8.98,12.37,182.99
"18212","04","113236","01/14/2016","IN","040247034","04",15,18.93,20.59,304.54
"18212","05","113236","01/14/2016","IN","030302903","03",19,16.93,23.32,344.99
"18212","06","113236","01/14/2016","IN","090501541","09",31,5.97,13.42,198.49
"18212","07","113236","01/14/2016","IN","090509561","09",22,1.98,3.16,46.72
"18212","08","113236","01/14/2016","IN","090669611","09",34,18.02,44.42,657.10
"18212","09","113236","01/14/2016","IN","090010011","09",32,0.99,2.30,33.98
"18212","10","113236","01/14/2016","IN","010311990","01",29,3.99,8.39,124.10
"18212","11","113236","01/14/2016","IN","010311800","01",8,54.99,31.89,471.81
"18212","12","113236","01/14/2016","IN","010155160","01",68,13.99,68.98,1020.30
"18212","13","113236","01/14/2016","IN","052720615","05",20,49.88,72.33,1069.93
"18212","14","113236","01/14/2016","IN","052204515","05",28,10.00,20.30,300.30
"18212","15","113236","01/14/2016","IN","024128932","02",37,3.85,10.33,152.78
"18212","16","113236","01/14/2016","IN","023973042","02",12,4.80,4.18,61.78
"18212","17","113236","01/14/2016","IN","060112276","06",22,12.98,20.70,306.26
"18212","18","113236","01/14/2016","IN","060221506","06",36,12.99,33.90,501.54
"18212","19","113236","01/14/2016","IN","040240284","04",30,9.69,21.08,311.78
"18212","20","113236","01/14/2016","IN","070104657","07",12,9.96,8.67,128.19
"18212","21","113236","01/14/2016","IN","030302303","03",26,54.95,103.58,1532.28
"18212","22","113236","01/14/2016","IN","052204525","05",34,12.01,29.60,437.94
"18212","23","113236","01/14/2016","IN","090069591","09",21,52.98,80.66,1193.24
"18212","24","113236","01/14/2016","IN","052484405","05",25,5.69,10.31,152.56
"18212","25","113236","01/14/2016","IN","080126058","08",33,0.49,1.17,17.34
"18212","26","113236","01/14/2016","IN","080935298","08",22,27.98,44.63,660.19
"18212","27","113236","01/14/2016","IN","080512778","08",35,46.87,118.93,1759.38
"18212","28","113236","01/14/2016","IN","024188432","02",28,32.87,66.73,987.09
"18212","29","113236","01/14/2016","IN","023903712","02",20,14.95,21.68,320.68
"18213","01","836004","01/14/2016","IN","070104177","07",22,10.04,6.41,227.29
"18213","02","836004","01/14/2016","IN","024112162","02",13,6.49,2.45,86.82
"18213","03","836004","01/14/2016","IN","040225014","04",25,10.98,7.96,282.46
"18213","04","836004","01/14/2016","IN","040240664","04",36,39.98,41.74,1481.02
"18213","05","836004","01/14/2016","IN","040247034","04",15,18.93,8.23,292.18
"18213","06","836004","01/14/2016","IN","070104397","07",17,9.99,4.93,174.76
"18213","07","836004","01/14/2016","IN","034255003","03",5,14.98,2.17,77.07
"18213","08","836004","01/14/2016","IN","030324883","03",37,14.98,16.07,570.33
"18213","09","836004","01/14/2016","IN","030303343","03",33,12.98,12.42,440.76
"18213","10","836004","01/14/2016","IN","090507811","09",30,16.98,14.77,524.17
"18213","11","836004","01/14/2016","IN","090669611","09",34,18.02,17.77,630.45
"18213","12","836004","01/14/2016","IN","052484435","05",37,3.79,4.07,144.30
"18213","13","836004","01/14/2016","IN","080126058","08",33,0.49,0.47,16.64
"18213","14","836004","01/14/2016","IN","080123968","08",37,3.02,3.24,114.98
"18213","15","836004","01/14/2016","IN","024133112","02",21,13.93,8.48,301.01
"18213","16","836004","01/14/2016","IN","024188432","02",28,32.87,26.69,947.05
"18214","01","925007","01/14/2016","IN","030324883","03",40,14.98,33.26,587.52
"18214","02","925007","01/14/2016","IN","080435438","08",42,51.98,112.28,1983.56
"18214","03","925007","01/14/2016","IN","024130572","02",25,7.50,9.90,174.90
"18214","04","925007","01/14/2016","IN","040277154","04",37,51.98,102.92,1818.26
"18214","05","925007","01/14/2016","IN","030303403","03",30,5.29,9.20,162.61
"18214","06","925007","01/14/2016","IN","130305603","13",75,22.98,96.52,1705.12
"18214","07","925007","01/14/2016","IN","010102710","01",70,7.99,32.60,575.92
"18214","08","925007","01/14/2016","IN","052210545","05",23,0.09,0.10,1.72
"18214","09","925007","01/14/2016","IN","080102628","08",18,8.99,8.09,142.94
"18214","10","925007","01/14/2016","IN","024128712","02",30,1.19,2.57,45.41
"18214","11","925007","01/14/2016","IN","030934423","03",50,7.79,25.24,445.90
"18214","12","925007","01/14/2016","IN","024106512","02",34,18.99,35.32,624.01
"18214","13","925007","01/14/2016","IN","024108612","02",29,17.95,29.08,513.73
"18214","14","925007","01/14/2016","IN","060100316","06",21,8.98,10.24,180.86
"18214","15","925007","01/14/2016","IN","090506331","09",8,11.03,7.28,128.61
"18214","16","925007","01/14/2016","IN","090504761","09",17,12.98,12.46,220.14
"18214","17","925007","01/14/2016","IN","090669611","09",50,18.02,36.76,649.44
"18214","18","925007","01/14/2016","IN","010155150","01",33,12.99,23.38,413.08
"18214","19","925007","01/14/2016","IN","090069591","09",27,52.98,66.75,1179.33
"18214","20","925007","01/14/2016","IN","052720305","05",39,50.00,96.00,1696.00
"18214","21","925007","01/14/2016","IN","090010011","09",31,0.99,1.90,33.58
"18214","22","925007","01/14/2016","IN","010631140","01",11,3.59,2.80,49.47
"18214","23","925007","01/14/2016","IN","010803760","01",89,6.99,31.88,563.12
"18214","24","925007","01/14/2016","IN","010207220","01",25,5.79,9.38,165.71
"18214","25","925007","01/14/2016","IN","080106218","08",38,2.98,6.26,110.56
"18214","26","925007","01/14/2016","IN","080126308","08",31,0.39,0.70,12.40
"18215","01","784647","01/15/2016","IN","070104657","07",24,9.96,11.96,251.00
"18215","02","784647","01/15/2016","IN","060221506","06",36,12.99,23.38,491.02
"18215","03","784647","01/15/2016","IN","070104677","07",32,9.99,15.98,335.66
"18215","04","784647","01/15/2016","IN","030364163","03",37,69.98,129.46,2718.72
"18215","05","784647","01/15/2016","IN","030324883","03",37,14.98,27.71,581.97
"18215","06","784647","01/15/2016","IN","052204525","05",34,12.01,20.42,428.76
"18215","07","784647","01/15/2016","IN","080106218","08",35,2.98,5.22,109.52
"18215","08","784647","01/15/2016","IN","080102918","08",25,0.44,0.55,11.55
"18215","09","784647","01/15/2016","IN","024133112","02",21,13.93,14.63,307.16
"18215","10","784647","01/15/2016","IN","024128932","02",37,3.85,7.12,149.57
"18215","11","784647","01/15/2016","IN","070104327","07",22,9.99,10.99,230.77
"18215","12","784647","01/15/2016","IN","024108612","02",27,17.95,24.23,508.88
"18215","13","784647","01/15/2016","IN","024112162","02",13,6.49,4.22,88.59
"18215","14","784647","01/15/2016","IN","040226054","04",18,10.95,9.86,206.96
"18215","15","784647","01/15/2016","IN","040240664","04",36,39.98,71.96,1511.24
"18215","16","784647","01/15/2016","IN","040241314","04",37,25.98,48.06,1009.32
"18215","17","784647","01/15/2016","IN","030414283","03",24,25.92,31.10,653.18
"18215","18","784647","01/15/2016","IN","030302903","03",19,16.93,16.08,337.75
"18215","19","784647","01/15/2016","IN","030302303","03",26,54.95,71.44,1500.14
"18215","20","784647","01/15/2016","IN","090507811","09",30,16.98,25.47,534.87
"18215","21","784647","01/15/2016","IN","010226620","01",33,16.00,26.40,554.40
"18215","22","784647","01/15/2016","IN","090509931","09",62,10.98,34.04,714.80
"18215","23","784647","01/15/2016","IN","090669611","09",34,18.02,30.63,643.31
"18215","24","784647","01/15/2016","IN","090010011","09",32,0.99,1.58,33.26
"18215","25","784647","01/15/2016","IN","052504005","05",28,4.80,6.72,141.12
"18215","26","784647","01/15/2016","IN","024128812","02",17,2.95,2.51,52.66
"18215","27","784647","01/15/2016","IN","060112296","06",6,14.98,4.49,94.37
"18216","01","994403","01/15/2016","IN","040240664","04",72,39.98,83.48,2962.04
"18216","02","994403","01/15/2016","IN","052484405","05",50,5.69,8.26,292.76
"18216","03","994403","01/15/2016","IN","080102628","08",15,8.99,3.91,138.76
"18216","04","994403","01/15/2016","IN","080938748","08",66,3.12,5.98,211.90
"18216","05","994403","01/15/2016","IN","080435438","08",36,51.98,54.27,1925.55
"18216","06","994403","01/15/2016","IN","024128712","02",36,1.19,1.24,44.08
"18216","07","994403","01/15/2016","IN","024195262","02",28,6.98,5.67,201.11
"18216","08","994403","01/15/2016","IN","060100356","06",23,7.98,5.32,188.86
"18216","09","994403","01/15/2016","IN","060221496","06",30,13.05,11.35,402.85
"18216","10","994403","01/15/2016","IN","030414313","03",23,59.98,40.01,1419.55
"18216","11","994403","01/15/2016","IN","040247034","04",15,18.93,8.23,292.18
"18216","12","994403","01/15/2016","IN","090509561","09",22,1.98,1.26,44.82
"18216","13","994403","01/15/2016","IN","010226620","01",33,16.00,15.31,543.31
"18216","14","994403","01/15/2016","IN","080106218","08",35,2.98,3.02,107.32
"18216","15","994403","01/15/2016","IN","080935298","08",22,27.98,17.85,633.41
"18216","16","994403","01/15/2016","IN","060112356","06",4,20.00,2.32,82.32
"18216","17","994403","01/15/2016","IN","040277154","04",33,51.98,49.74,1765.08
"18216","18","994403","01/15/2016","IN","040270324","04",23,500.48,333.82,11844.86
"18216","19","994403","01/15/2016","IN","030303343","03",33,12.98,12.42,440.76
"18216","20","994403","01/15/2016","IN","070104177","07",44,10.04,12.82,454.58
"18216","21","994403","01/15/2016","IN","030303403","03",29,5.29,4.45,157.86
"18216","22","994403","01/15/2016","IN","090501551","09",46,2.99,3.98,141.52
"18216","23","994403","01/15/2016","IN","090081001","09",23,79.50,53.03,1881.53
"18216","24","994403","01/15/2016","IN","010102710","01",34,7.99,7.88,279.54
"18216","25","994403","01/15/2016","IN","052530155","05",12,0.04,0.01,0.49
"18217","01","820025","01/15/2016","IN","024128712","02",36,1.19,3.00,45.84
"18217","02","820025","01/15/2016","IN","090506331","09",11,11.03,8.49,129.82
"18217","03","820025","01/15/2016","IN","010551340","01",15,5.99,6.29,96.14
"18217","04","820025","01/15/2016","IN","010803760","01",38,6.99,18.59,284.21
"18217","05","820025","01/15/2016","IN","010155150","01",30,12.99,27.28,416.98
"18217","06","820025","01/15/2016","IN","052484415","05",7,6.64,3.25,49.73
"18217","07","820025","01/15/2016","IN","080935298","08",22,27.98,43.09,658.65
"18217","08","820025","01/15/2016","IN","080512778","08",35,46.87,114.83,1755.28
"18217","09","820025","01/15/2016","IN","024128932","02",37,3.85,9.97,152.42
"18217","10","820025","01/15/2016","IN","023973042","02",12,4.80,4.03,61.63
"18217","11","820025","01/15/2016","IN","024108612","02",27,17.95,33.93,518.58
"18217","12","820025","01/15/2016","IN","024195262","02",28,6.98,13.68,209.12
"18217","13","820025","01/15/2016","IN","060112276","06",22,12.98,19.99,305.55
"18217","14","820025","01/15/2016","IN","060221676","06",18,4.99,6.29,96.11
"18217","15","820025","01/15/2016","IN","040225014","04",25,10.98,19.22,293.72
"18217","16","820025","01/15/2016","IN","030414283","03",24,25.92,43.55,665.63
"18217","17","820025","01/15/2016","IN","030324883","03",37,14.98,38.80,593.06
"18217","18","820025","01/15/2016","IN","030303343","03",33,12.98,29.98,458.32
"18218","01","641464","01/18/2016","IN","023973042","02",12,4.80,3.17,60.77
"18218","02","641464","01/18/2016","IN","090069591","09",21,52.98,61.19,1173.77
"18218","03","641464","01/18/2016","IN","010226620","01",33,16.00,29.04,557.04
"18218","04","641464","01/18/2016","IN","052210545","05",18,0.09,0.09,1.71
"18218","05","641464","01/18/2016","IN","080435438","08",36,51.98,102.92,1974.20
"18218","06","641464","01/18/2016","IN","024188432","02",28,32.87,50.62,970.98
"18218","07","641464","01/18/2016","IN","060102096","06",25,54.85,75.42,1446.67
"18218","08","641464","01/18/2016","IN","060100316","06",19,8.98,9.38,180.00
"18218","09","641464","01/18/2016","IN","060100356","06",23,7.98,10.09,193.63
"18218","10","641464","01/18/2016","IN","040225014","04",25,10.98,15.10,289.60
"18218","11","641464","01/18/2016","IN","040270324","04",23,500.48,633.11,12144.15
"18218","12","641464","01/18/2016","IN","030414313","03",46,59.98,151.74,2910.82
"18218","13","641464","01/18/2016","IN","030364163","03",37,69.98,142.41,2731.67
"18218","14","641464","01/18/2016","IN","030303413","03",8,4.71,2.07,39.75
"18218","15","641464","01/18/2016","IN","030303343","03",33,12.98,23.56,451.90
"18218","16","641464","01/18/2016","IN","090501551","09",23,2.99,3.78,72.55
"18218","17","641464","01/18/2016","IN","090509561","09",22,1.98,2.40,45.96
